 density(rat); density(python); distance(rat, python); density(cheese_0); distance(rat, cheese_0); distance(python, cheese_0); density(cheese_1); distance(rat, cheese_1); distance(python, cheese_1); density(cheese_2); distance(rat, cheese_2); distance(python, cheese_2); density(cheese_3); distance(rat, cheese_3); distance(python, cheese_3); density(cheese_4); distance(rat, cheese_4); distance(python, cheese_4); density(cheese_5); distance(rat, cheese_5); distance(python, cheese_5); density(cheese_6); distance(rat, cheese_6); distance(python, cheese_6); density(cheese_7); distance(rat, cheese_7); distance(python, cheese_7); density(cheese_8); distance(rat, cheese_8); distance(python, cheese_8); density(cheese_9); distance(rat, cheese_9); distance(python, cheese_9); density(cheese_10); distance(rat, cheese_10); distance(python, cheese_10); density(cheese_11); distance(rat, cheese_11); distance(python, cheese_11); density(cheese_12); distance(rat, cheese_12); distance(python, cheese_12); density(cheese_13); distance(rat, cheese_13); distance(python, cheese_13); density(cheese_14); distance(rat, cheese_14); distance(python, cheese_14); density(cheese_15); distance(rat, cheese_15); distance(python, cheese_15); density(cheese_16); distance(rat, cheese_16); distance(python, cheese_16); density(cheese_17); distance(rat, cheese_17); distance(python, cheese_17); density(cheese_18); distance(rat, cheese_18); distance(python, cheese_18); density(cheese_19); distance(rat, cheese_19); distance(python, cheese_19); density(cheese_20); distance(rat, cheese_20); distance(python, cheese_20)
2.1046841015881266;3.713219602035392;11.0;1.9486775651249333;3.0;12.0;1.4504069316140251;6.0;15.0;2.690934196522432;7.0;16.0;2.076326653222938;5.0;10.0;2.888616427432217;8.0;15.0;2.139780466575796;12.0;15.0;1.4895498151609337;16.0;19.0;2.880798245093574;13.0;12.0;3.174028674508214;12.0;11.0;1.353234858823094;18.0;15.0;1.5374818248960125;15.0;12.0;1.6538234712147757;14.0;11.0;2.492264168579958;18.0;9.0;1.91271773462176;20.0;9.0;2.835129533349348;16.0;7.0;2.101894974874514;19.0;8.0;2.643199241419056;18.0;7.0;2.313013258036141;17.0;6.0;3.055833463921699;9.0;2.0;2.512819022223047;11.0;2.0;2.9671679627561978;10.0;1.0
2.9223359973359977;2.16045990653376;5.0;2.2331719005632054;3.0;8.0;2.5517819616716046;7.0;12.0;2.528488649530605;7.0;12.0;2.614468398042252;5.0;8.0;2.4013471607511856;9.0;14.0;2.3664705120587475;9.0;14.0;2.069203427291662;2.0;3.0;1.942888544204333;10.0;15.0;2.0399405118445366;10.0;15.0;2.3629304304226904;11.0;16.0;2.159294204471887;8.0;11.0;2.548176720080745;11.0;15.0;1.9143218024329207;14.0;19.0;2.8713956794839146;9.0;12.0;1.7811224579177871;15.0;20.0;1.5504235711433851;11.0;14.0;2.2226073619026905;11.0;14.0;0.8642261725354687;26.0;31.0;2.3084368847526746;6.0;7.0;1.6485039642160382;14.0;13.0;1.7792482435864785;6.0;3.0
2.199172463467792;2.6097943722943726;7.0;1.9763309789625576;3.0;8.0;1.6807249613131967;4.0;7.0;2.525322776638567;7.0;8.0;2.8130535099575344;10.0;9.0;2.4936543848308554;7.0;6.0;2.1679945054945056;19.0;16.0;1.8296759673075456;18.0;15.0;2.732348615436851;5.0;4.0;1.6946554752437104;23.0;18.0;2.6102845683728035;13.0;10.0;2.687459556267606;22.0;15.0;2.728603749191984;15.0;10.0;2.9122155622155623;21.0;14.0;2.7858788871946767;18.0;11.0;1.6138918657881507;18.0;11.0;1.2074731701047492;17.0;10.0;1.852316104947684;7.0;4.0;2.3723346098346103;11.0;6.0;1.7880174349214597;15.0;8.0;2.306400543900544;10.0;5.0;2.216353091353091;14.0;7.0
1.911247664954759;2.104702139106164;23.0;1.8875468774381816;3.0;20.0;2.00079029008562;4.0;19.0;2.2298644767685016;6.0;17.0;1.6587951366401614;9.0;22.0;2.608734899941993;12.0;20.0;2.082862342000273;14.0;22.0;2.1536956753336067;14.0;22.0;2.818338502742527;9.0;14.0;3.357517890606126;10.0;13.0;3.687483246887272;11.0;12.0;2.028594912998938;19.0;14.0;3.091338236926473;15.0;10.0;3.3849830724830734;14.0;9.0;1.6790521741760132;23.0;14.0;1.4816047512709245;27.0;16.0;1.49767254589236;25.0;14.0;1.5659325753366;18.0;9.0;1.5356358723449943;30.0;7.0;1.7378639334521686;21.0;4.0;1.7213916922430854;28.0;5.0;1.522616983568323;26.0;3.0
2.2406129817894525;1.936859804730649;17.0;2.0787082198846902;3.0;14.0;1.5185946935088808;8.0;23.0;1.6087711836853713;9.0;23.0;1.5721212997528786;10.0;22.0;1.683261821821857;8.0;17.0;2.0836181792064146;7.0;12.0;2.3303113553113546;8.0;13.0;2.138758871847107;11.0;16.0;3.2616683754841644;9.0;12.0;3.309668517756754;10.0;13.0;2.116164184972235;9.0;10.0;1.4692903143131977;12.0;13.0;2.39310401500804;16.0;15.0;2.378331244778613;13.0;12.0;2.3606415643180347;12.0;11.0;2.4623861217901477;11.0;10.0;2.280554941274756;9.0;8.0;2.6684698755350937;17.0;14.0;2.971577339069599;16.0;13.0;2.0934267916466056;13.0;4.0;1.8107303786012223;17.0;4.0
3.911377919466155;2.203773432449903;8.0;3.791608799697035;1.0;9.0;4.375319022223047;2.0;10.0;3.830400563488799;3.0;9.0;2.670857737034208;4.0;12.0;2.9869892963933213;5.0;13.0;2.641613838517864;6.0;14.0;2.03911392614953;8.0;16.0;2.074484140095259;9.0;17.0;2.894079939668176;6.0;10.0;1.47916840193055;12.0;20.0;2.322002425678896;9.0;13.0;2.321659027247262;10.0;14.0;1.8427905101434512;13.0;17.0;1.7314188864111462;10.0;10.0;1.3939245526239066;17.0;13.0;2.2836922410758054;16.0;10.0;2.39335399572982;15.0;9.0;2.342072122064382;10.0;6.0;2.264981668658139;8.0;4.0;1.6669657956422663;12.0;6.0;1.9248832722668363;11.0;5.0
3.579674900263136;2.311025086025087;6.0;3.62975468975469;3.0;9.0;3.442770138358374;2.0;6.0;3.6983164782077824;3.0;7.0;3.787902837902838;5.0;11.0;2.679639804639805;6.0;12.0;3.947888797026728;7.0;13.0;3.4362193362193363;8.0;14.0;2.9738455988455983;8.0;14.0;2.2313315769198123;3.0;5.0;2.562730733318969;6.0;10.0;1.9550181028122204;12.0;18.0;2.965659914797845;9.0;13.0;1.9498699829582185;14.0;20.0;1.9732315964514109;15.0;21.0;2.9503357753357764;10.0;14.0;2.0865619459659706;6.0;8.0;1.826241026821522;17.0;21.0;1.6853770197810445;10.0;12.0;1.9628108003108;10.0;12.0;0.7306722416335256;22.0;18.0;2.0682812070969967;4.0;2.0
2.7328290560488706;2.1149442662600557;7.0;1.7836324623089328;1.0;8.0;1.866977771970032;4.0;10.0;1.8322216955730888;5.0;8.0;1.59557454069838;10.0;11.0;1.2655098831337224;18.0;19.0;2.1172710459475166;13.0;12.0;2.3270744451626806;13.0;12.0;1.7066215647097998;8.0;7.0;3.4816071785112026;16.0;13.0;2.8472216508981223;13.0;10.0;3.044655198602567;21.0;16.0;3.044655198602567;21.0;16.0;2.6406461787266746;19.0;14.0;3.5479491268964947;19.0;14.0;3.714332889332889;17.0;12.0;2.746861471861472;16.0;11.0;3.0872557997558;15.0;10.0;3.105205905205906;13.0;8.0;2.228538536626772;13.0;8.0;3.047075147075148;12.0;7.0;2.712165612165613;12.0;5.0
2.2923519147354794;2.382390634185963;7.0;2.2312599655246714;4.0;9.0;2.666724618354809;7.0;12.0;2.4600540913621405;8.0;13.0;2.3611880510793557;5.0;8.0;2.999912001707332;3.0;4.0;2.0136772915223164;26.0;23.0;3.06018691198224;24.0;21.0;3.4752623196663444;23.0;20.0;2.9897543091583345;22.0;19.0;2.254586976491001;20.0;17.0;2.296281801274061;19.0;16.0;2.540941411529647;18.0;15.0;2.5472776191816435;17.0;14.0;2.018983119563615;17.0;14.0;2.677294927294928;16.0;13.0;2.5411758992641342;15.0;12.0;2.782193215281451;4.0;3.0;2.3613168694051048;11.0;8.0;2.1569605832763723;10.0;7.0;2.5004563848604096;7.0;4.0;1.6353741846388907;12.0;5.0
1.2782328094399031;2.2572850227874453;5.0;2.25161454043033;28.0;25.0;2.4599782261546963;28.0;25.0;2.1159981021394065;27.0;24.0;2.460480702872008;27.0;24.0;2.5757427213309563;26.0;23.0;2.2787610050767944;23.0;20.0;1.6792408979908982;22.0;19.0;2.489820807212112;19.0;16.0;2.5344840344840347;18.0;15.0;2.397518636334426;28.0;23.0;2.906257631257631;16.0;13.0;2.677523865023865;16.0;13.0;2.3272759103641456;16.0;13.0;2.47217920967921;26.0;21.0;2.6737845487845484;15.0;12.0;2.2640442890442896;24.0;19.0;3.1373015873015877;14.0;11.0;0.8019312693225736;22.0;17.0;1.9311868686868685;13.0;10.0;2.5478672041752537;12.0;9.0;1.331723742822141;4.0;1.0
3.08111281992861;4.158333333333333;9.0;2.223591582995608;1.0;10.0;2.2347026941067187;3.0;10.0;1.7954172848135694;5.0;12.0;1.419806404689969;9.0;14.0;1.4589797313632955;11.0;14.0;1.7044819344741944;9.0;10.0;2.132251490339726;8.0;7.0;2.396027420292126;12.0;9.0;1.6385262398420293;19.0;14.0;2.335057383277197;14.0;9.0;2.248119424435214;8.0;5.0;1.7435021677668736;21.0;12.0;2.4961802086802094;11.0;6.0;2.22493894993895;15.0;8.0;2.178649812968026;18.0;9.0;2.373764960529666;16.0;7.0;2.836741809961624;14.0;5.0;3.656424947601418;12.0;3.0;4.051626967803438;12.0;3.0;4.448809523809524;11.0;2.0;2.8423132423132427;8.0;1.0
2.1076282362188943;2.0083444333444334;14.0;1.0446446107184646;1.0;15.0;1.2908118330944418;23.0;21.0;2.072513391321441;17.0;15.0;2.645005871321661;13.0;11.0;3.1075470281352637;19.0;14.0;2.9660787741670087;15.0;11.0;3.3710229098386995;18.0;13.0;3.8614219114219126;12.0;8.0;3.701258871847107;13.0;8.0;1.8014235455778949;30.0;18.0;2.628174031850502;10.0;6.0;2.213753321841557;27.0;15.0;2.1308473389355744;27.0;15.0;2.633344433344434;23.0;12.0;2.485222044037834;24.0;12.0;2.842154715134255;24.0;12.0;2.815205627705627;21.0;10.0;3.34448051948052;19.0;8.0;2.46243610041564;20.0;8.0;2.9505050505050505;20.0;8.0;2.9554945054945057;17.0;6.0
1.2134329940212294;2.992656508027352;19.0;2.418142968142968;14.0;17.0;2.072521351197821;15.0;18.0;1.952139452618992;18.0;21.0;1.8044426763467007;20.0;23.0;1.4441150209103504;22.0;25.0;2.4781819487701844;15.0;14.0;2.62172035480859;10.0;9.0;1.77854654117812;25.0;22.0;1.6334923102876395;30.0;23.0;1.8965346600946948;27.0;20.0;2.618228993228993;20.0;13.0;2.0900474525474526;20.0;13.0;1.4613204462040106;22.0;14.0;2.7116522366522364;18.0;11.0;2.185670279377373;17.0;10.0;2.8492826617826617;14.0;7.0;3.4818014287054533;13.0;6.0;2.454389468684798;15.0;6.0;3.367977752381777;14.0;5.0;1.5069556005233755;22.0;3.0;2.1274405118445365;18.0;1.0
2.4759060384060385;3.733333333333333;7.0;1.711300613095942;7.0;14.0;2.442803438391674;8.0;15.0;2.3374180903898893;9.0;16.0;2.1685406698564598;4.0;7.0;1.5137703799468505;10.0;15.0;2.061164609384424;7.0;10.0;2.5178242509124864;8.0;9.0;2.153181948770184;11.0;12.0;1.994865673542144;14.0;15.0;1.8225703819744064;15.0;16.0;2.257857828446064;5.0;4.0;2.363543401043401;5.0;4.0;2.605468551056786;13.0;10.0;3.288872135776161;10.0;7.0;3.687965221053456;9.0;6.0;3.4040144352215296;14.0;9.0;4.092409387997623;13.0;8.0;3.989900274304299;12.0;7.0;2.105966372173466;16.0;9.0;3.113026271114507;7.0;2.0;3.1031379568144275;8.0;1.0
2.4534909534909533;3.018714107529897;11.0;2.139009857817907;6.0;15.0;2.46214195012149;4.0;9.0;1.9400045423223171;6.0;13.0;1.7248869274652607;8.0;15.0;2.2054262404262404;6.0;11.0;2.7361623741419137;6.0;11.0;3.7793053137093375;7.0;10.0;3.057263466667492;9.0;12.0;4.038142413142413;8.0;9.0;3.710351065343325;9.0;10.0;2.4781322180235223;7.0;6.0;1.0439955878451974;26.0;21.0;1.207384054591473;24.0;19.0;1.297103070536331;21.0;16.0;1.6962482781523032;13.0;8.0;1.1518825120114202;21.0;12.0;2.6704374128287176;7.0;4.0;2.538034188034188;8.0;3.0;2.4614823472021614;11.0;4.0;2.241448651332216;13.0;4.0;2.340347078326618;11.0;2.0
1.885213323192863;3.098318756406992;17.0;1.2824552152876965;2.0;17.0;1.8822812266852516;7.0;16.0;2.1219865488828336;8.0;13.0;2.163732917409388;8.0;11.0;1.7998680097515742;15.0;14.0;1.9998529248529249;10.0;9.0;3.852939544116016;15.0;8.0;4.958121045621045;14.0;7.0;4.225526271114506;13.0;6.0;2.03243500565482;22.0;10.0;4.032004923181394;15.0;6.0;1.378600927160962;28.0;11.0;3.0878962540727253;21.0;8.0;3.5365994085034336;20.0;7.0;3.720728291316527;18.0;5.0;3.14818139376963;15.0;4.0;2.174172463467793;23.0;6.0;3.5006636337518686;17.0;4.0;2.992318281134071;22.0;5.0;3.146136216724453;21.0;4.0;2.611576332164568;21.0;4.0
3.5553043147083394;2.0715768564604207;18.0;2.2196783608548314;1.0;17.0;2.327829991645781;2.0;20.0;2.2411207929161217;5.0;23.0;2.890069652569653;5.0;13.0;1.6311276142158495;10.0;26.0;1.417264984757245;7.0;18.0;2.724181374181374;6.0;14.0;2.1143452737492985;9.0;21.0;2.3351985432867783;9.0;17.0;2.7825868575868578;7.0;11.0;1.845115995115995;8.0;12.0;1.7132686757686757;14.0;20.0;1.7871465952348309;17.0;19.0;2.835656418744654;10.0;10.0;3.0679255385137743;10.0;10.0;2.396998834498835;10.0;8.0;2.265434462338487;14.0;10.0;1.7351799945840194;19.0;13.0;2.5761487480527725;12.0;8.0;1.985099519503544;16.0;6.0;1.7000881542441646;18.0;2.0
2.37051596064754;2.675861127176917;9.0;2.0373804257318184;4.0;13.0;1.840109129776312;7.0;16.0;1.64534433275852;6.0;13.0;1.7393479598503825;6.0;13.0;1.4460233606972737;11.0;19.0;2.281197968697969;5.0;8.0;1.392215442795938;10.0;16.0;2.2592637754402465;7.0;10.0;1.7948884448884446;5.0;6.0;2.028765515530221;10.0;9.0;2.0145672310145994;15.0;10.0;1.437161303608672;15.0;10.0;3.0483580145344846;13.0;8.0;2.4586570148641083;12.0;7.0;2.999992068699163;12.0;7.0;2.688135780628041;16.0;9.0;2.225388819575453;19.0;10.0;2.225388819575453;19.0;10.0;2.5668885637925887;14.0;7.0;2.730696963219846;12.0;5.0;2.60934065934066;9.0;2.0
1.6357561126523974;3.7035920778567832;17.0;2.0278572734455085;4.0;13.0;1.993682542947249;8.0;16.0;1.8513721357761603;9.0;17.0;1.6714124457077746;18.0;24.0;2.2431027306027302;15.0;17.0;1.93839114102272;19.0;21.0;2.8182650682650685;12.0;12.0;3.191969550057786;18.0;16.0;3.229716117216118;17.0;15.0;2.1587868830515884;21.0;17.0;3.446169108669109;10.0;8.0;1.7319790288830534;22.0;16.0;3.5428242509124863;11.0;7.0;2.939357864357864;15.0;9.0;2.4342263730421627;15.0;9.0;2.041182836771072;14.0;4.0;3.1642569848452204;19.0;5.0;3.398713683117708;18.0;4.0;1.9934117026764089;17.0;3.0;3.6250092013249913;16.0;2.0;3.3130961429874475;17.0;1.0
1.388949367625838;2.400887021475257;22.0;2.484888647868188;7.0;17.0;2.5845801113754407;9.0;16.0;2.689251903067693;9.0;15.0;1.7791581153574694;11.0;15.0;2.249732620320856;12.0;14.0;2.535807656395892;12.0;12.0;2.707375854279879;20.0;16.0;2.6114633732280783;21.0;15.0;2.592661913250148;18.0;12.0;2.5786148492030843;15.0;9.0;2.871767529855765;18.0;10.0;2.952915140415141;16.0;8.0;2.528084415584416;18.0;8.0;2.1457938374498475;24.0;10.0;3.0128028833911187;17.0;7.0;1.241276112823427;30.0;12.0;2.707586857586857;22.0;8.0;2.7330770536652893;17.0;5.0;2.6092555105713005;22.0;6.0;1.5639683415999204;24.0;6.0;1.950043420631656;21.0;3.0
2.870463746779536;2.533688430592455;10.0;2.241504329004329;3.0;11.0;2.925630932534957;6.0;16.0;2.416641617121157;5.0;13.0;2.351560427876217;4.0;10.0;2.93907199038778;7.0;17.0;2.7933312877353123;7.0;15.0;2.072497954401979;7.0;15.0;2.0481625428887087;9.0;19.0;2.593463100367125;8.0;16.0;2.9248126873126874;4.0;6.0;1.995460911637382;9.0;11.0;2.5657217782217785;6.0;6.0;2.139888297976533;8.0;7.0;2.5071062107826814;11.0;7.0;1.501841824326344;14.0;8.0;2.6758699633699634;9.0;5.0;1.4919564902504316;20.0;10.0;1.5842063930221826;19.0;9.0;1.6683514584830372;13.0;5.0;1.825090187590188;15.0;5.0;2.3461083636006235;12.0;4.0
2.1274031524031525;2.0726624682507038;2.0;2.935295668383904;7.0;9.0;3.222377987509567;8.0;10.0;2.7221754123069912;8.0;10.0;2.6681077694235587;9.0;11.0;2.1525413913571807;11.0;13.0;2.5969497607655505;12.0;14.0;3.0043571480642424;13.0;15.0;2.888499833499834;14.0;16.0;2.0537112887112885;15.0;17.0;1.947549618137853;16.0;18.0;2.692200283376754;11.0;11.0;3.223204573204574;7.0;7.0;2.1752603676516724;16.0;16.0;2.188369349089163;13.0;13.0;3.2822302697302703;6.0;6.0;1.4150556744596992;10.0;10.0;2.746083083583084;8.0;8.0;2.0339332095443283;11.0;9.0;1.2533480797954482;11.0;9.0;2.097224030923385;10.0;8.0;1.2906670513868657;8.0;6.0
4.007092907092908;1.961574841567101;8.0;2.803185703185704;1.0;7.0;3.0416777666777666;2.0;10.0;3.8388639138639142;4.0;12.0;2.9353248059130417;4.0;11.0;4.3138750138750135;5.0;13.0;3.8378718503718505;6.0;12.0;2.792779339683365;5.0;8.0;2.544186191569756;10.0;16.0;2.3781161219241715;11.0;17.0;2.309216688024738;12.0;18.0;2.0480710637831376;13.0;19.0;2.3483968501921795;9.0;13.0;2.612378204870465;9.0;13.0;1.775298657821541;14.0;20.0;2.481775169275169;8.0;11.0;2.5509091785407567;9.0;12.0;1.5819204562157851;13.0;17.0;2.3769474806239512;10.0;13.0;2.6025860963941456;11.0;14.0;2.456641969141969;8.0;9.0;1.9812913393795748;6.0;3.0
3.556283422459893;2.963617754794225;6.0;2.306100843600844;1.0;7.0;2.155570818070818;3.0;7.0;1.9333444333444332;7.0;13.0;2.4567932067932072;6.0;10.0;1.882367894403498;11.0;17.0;1.7565302516540906;11.0;17.0;1.5262107775265668;14.0;20.0;2.399541553218024;11.0;15.0;3.218156271832743;11.0;15.0;1.994903515405938;17.0;21.0;1.9283631113655344;17.0;21.0;3.01177474486298;12.0;14.0;2.305970783602363;4.0;4.0;2.6796562914209976;10.0;8.0;2.8645354645354653;10.0;8.0;3.874655388471178;7.0;5.0;3.5520395239435487;6.0;4.0;3.158446962394331;8.0;4.0;2.2037339823246405;8.0;4.0;2.20373398232464;8.0;4.0;3.6044011544011534;7.0;3.0
1.9183028959344748;2.23939018497842;14.0;1.520288062296837;3.0;15.0;1.3181166211619502;6.0;18.0;1.310064376851966;7.0;17.0;2.29266983016983;12.0;12.0;2.3081820956820955;8.0;8.0;2.2824207655090007;14.0;12.0;1.653569438848674;26.0;20.0;2.6251794501794503;21.0;15.0;1.7436585636585638;21.0;15.0;2.0697315827111225;20.0;14.0;3.122452064843369;20.0;14.0;3.5509779109779114;19.0;13.0;2.9391755904913803;18.0;11.0;2.5220349095349093;15.0;9.0;3.028448349036584;10.0;6.0;2.649863542254847;19.0;11.0;3.592673992673993;9.0;5.0;2.8060156948314847;13.0;7.0;2.222148173463963;18.0;9.0;3.079794225382461;11.0;5.0;3.160818756406992;10.0;4.0
3.2242747448629805;1.316874908082002;20.0;3.4294334750217104;3.0;21.0;3.6241683754841647;4.0;22.0;3.8719289482447374;4.0;22.0;3.434785536101326;5.0;23.0;3.769816294816296;5.0;21.0;3.3297331753214108;6.0;24.0;2.9213675213675216;4.0;16.0;3.3010734148892045;7.0;25.0;2.7083694083694088;5.0;15.0;2.745682095682096;6.0;16.0;1.4845361308748035;12.0;30.0;3.8797730047730057;8.0;18.0;4.1047771672771685;9.0;19.0;3.3502418333300694;10.0;20.0;2.028174031850502;8.0;16.0;2.263425360329385;9.0;15.0;2.5204026967184863;9.0;11.0;2.3765705484745734;11.0;13.0;1.6965143903224398;14.0;14.0;1.6981101485896883;13.0;9.0;1.3678157741238235;17.0;7.0
2.0398959373959373;0.9351356908257404;33.0;1.6897335997335996;2.0;33.0;1.5163885652194975;5.0;36.0;2.1374389499389506;10.0;29.0;3.0017763067685665;9.0;24.0;2.742745163333399;10.0;25.0;2.6090659340659346;10.0;23.0;2.5034973798131697;12.0;27.0;3.292727125815361;12.0;21.0;2.3719612087259145;18.0;29.0;3.8965159840159846;15.0;24.0;3.259470105058341;13.0;20.0;3.246638084138084;13.0;20.0;4.08671744921745;15.0;22.0;4.5392246642246645;16.0;23.0;2.145896647212437;14.0;19.0;3.064370248774273;20.0;27.0;3.0124060150375938;20.0;27.0;3.137126659030684;20.0;25.0;2.1655742204655253;20.0;19.0;1.9222732822732824;22.0;13.0;1.644319596811857;25.0;14.0
2.4156990068754767;1.597947430330995;13.0;2.256652046783626;2.0;11.0;1.68079393946267;3.0;16.0;2.2791167166167163;10.0;19.0;1.466168961757197;12.0;21.0;2.3872224997225;7.0;12.0;2.2279487454410054;5.0;8.0;2.335737770141795;6.0;9.0;2.44485236985237;12.0;17.0;1.63996853810254;21.0;26.0;2.096281496281496;17.0;20.0;2.2825182986947685;17.0;20.0;1.70463763962216;21.0;24.0;1.7349825898738942;22.0;25.0;1.6405107319581005;20.0;21.0;1.750163242554547;22.0;23.0;2.0722099795629205;18.0;17.0;1.9061918615627056;7.0;6.0;2.077552839317545;18.0;15.0;1.983945043828608;18.0;13.0;1.7048482634160382;14.0;7.0;1.8932164026204272;14.0;7.0
2.868362193362193;1.6241940635903482;14.0;3.0299274255156607;2.0;14.0;3.1482614607614603;4.0;14.0;3.115768878748418;5.0;16.0;2.6796265284423177;7.0;18.0;2.801941039920579;7.0;17.0;2.451203840019629;7.0;17.0;2.7195068820068817;6.0;14.0;2.3477052032934385;8.0;18.0;2.276312706900942;8.0;18.0;2.520209556525346;9.0;19.0;2.478542889858679;9.0;19.0;2.254669818485608;8.0;14.0;3.150746809314584;10.0;16.0;2.9845979459137357;11.0;17.0;1.8499161785926488;11.0;15.0;1.8886256287572076;10.0;12.0;1.716957878722585;11.0;9.0;1.2865198219916218;18.0;12.0;1.6349042469398505;15.0;9.0;1.8919638539994572;12.0;6.0;0.9811031052897388;21.0;7.0
1.6732820670901167;2.3979497725672427;17.0;1.3497170885480212;5.0;20.0;1.7754683611881754;6.0;15.0;0.8608350542911978;18.0;29.0;1.567771043250583;17.0;23.0;2.297993466801516;17.0;20.0;1.8792617685032544;18.0;21.0;2.6353945246360104;18.0;21.0;2.4528414250382213;19.0;22.0;2.007956266524041;10.0;11.0;2.8901111773296035;15.0;16.0;3.072408963585434;16.0;17.0;2.9954566917953653;9.0;8.0;1.786674518578543;19.0;14.0;3.194305591209616;10.0;7.0;0.9200262241564152;24.0;15.0;1.885921899737689;16.0;9.0;2.5789015021213166;11.0;6.0;3.175604439420229;12.0;5.0;3.038563325680796;13.0;4.0;2.148066156633932;14.0;3.0;1.5075585504293942;20.0;3.0
2.1971588183581723;2.3779285317365817;20.0;1.895641988730224;3.0;19.0;2.0760983010124883;3.0;17.0;1.9634040651993945;5.0;19.0;1.908346622641952;8.0;20.0;1.0881874080485618;11.0;25.0;2.114604736508761;7.0;13.0;1.9369231645547436;8.0;14.0;1.9585302554342805;10.0;17.0;1.6767763067685668;11.0;15.0;2.015563603063603;14.0;12.0;2.4179043179043176;11.0;9.0;2.2922553266593515;17.0;12.0;2.4739219743756946;19.0;12.0;2.2422119249495287;21.0;12.0;2.188614528746108;23.0;9.0;2.541660283832537;26.0;10.0;2.7429463366534304;25.0;9.0;2.3389354439277046;22.0;6.0;2.980245088812864;18.0;4.0;3.3185998641881;17.0;3.0;2.7862484737484743;19.0;3.0
2.666017316017316;2.496123626115886;7.0;2.5892968142968145;3.0;8.0;2.892868242868243;5.0;10.0;3.157117882117882;5.0;10.0;3.0287692699457405;8.0;13.0;3.310664335664336;8.0;13.0;3.754994901898927;9.0;14.0;3.077457264957265;10.0;15.0;3.040187998276233;11.0;16.0;2.9765427383074443;12.0;17.0;2.6478354089338074;14.0;19.0;2.5008452933375533;15.0;20.0;3.4163492939808737;10.0;13.0;3.17154095904096;11.0;14.0;2.020414219012617;14.0;17.0;1.486667430374524;18.0;21.0;2.152825360913596;6.0;7.0;1.713831735000466;10.0;11.0;2.288102583690818;4.0;3.0;1.959358907222011;11.0;6.0;1.959358907222011;11.0;6.0;2.0875405281516466;7.0;2.0
2.418620842758774;1.920475082239788;10.0;2.160130147630148;3.0;11.0;2.2160509210431814;7.0;15.0;2.84170192833986;6.0;12.0;2.443364762172812;9.0;17.0;2.0490924709964955;9.0;17.0;2.4575801026458923;5.0;9.0;2.300064641241111;10.0;18.0;3.293178063766299;12.0;20.0;3.1599982319022573;12.0;20.0;3.646764974156279;13.0;21.0;2.6261262132755827;8.0;12.0;2.324735606465146;9.0;13.0;1.4054854833305082;14.0;18.0;0.715320062928104;29.0;37.0;1.8308164547870431;11.0;13.0;1.289865533727426;15.0;17.0;1.9035245491127843;9.0;7.0;2.039931198019433;8.0;6.0;2.0161942718444266;11.0;7.0;2.0191228049430494;12.0;6.0;2.252641625025189;10.0;4.0
2.4263458018253417;2.096270244490059;16.0;1.918297388885624;3.0;19.0;1.8274206185970887;5.0;19.0;1.7422727833405582;10.0;26.0;2.074654512154512;7.0;17.0;1.577901224100578;12.0;28.0;1.747241588903678;8.0;18.0;1.8068827801025944;10.0;20.0;2.1280851286656244;10.0;18.0;2.278481240981241;6.0;10.0;1.9901507017886328;6.0;10.0;2.016807925476656;12.0;18.0;2.3294939537586594;8.0;12.0;1.8369587906933107;9.0;13.0;0.918838483388504;23.0;27.0;2.508118167522192;10.0;8.0;1.6074505304300704;16.0;12.0;2.204472821864126;11.0;7.0;2.613181671269907;12.0;6.0;1.8582123220203712;17.0;7.0;2.5050724275724274;12.0;4.0;2.088076433656929;15.0;3.0
4.379934771111241;1.873806776299036;17.0;3.3293631806789703;1.0;16.0;3.0721273609431514;1.0;16.0;2.369176145491936;4.0;19.0;3.4063523894406247;3.0;14.0;3.0673588666235725;3.0;14.0;3.0197834028716386;4.0;17.0;2.795014707514708;7.0;14.0;1.6071011088964378;14.0;25.0;2.168344155844156;13.0;20.0;2.130366269661599;14.0;21.0;2.2065249078406977;12.0;17.0;1.6156226799180091;11.0;14.0;3.735551948051948;11.0;14.0;3.506789452377688;12.0;15.0;3.280494505494506;11.0;12.0;2.5548853923853927;12.0;11.0;1.9277930402930403;17.0;12.0;2.9951029964187867;13.0;6.0;2.908939671439672;12.0;5.0;1.6622643266606114;20.0;7.0;1.394688418387772;17.0;4.0
2.7529917579840184;2.4837086832442865;17.0;2.592921784098255;2.0;17.0;1.7236896273660982;3.0;18.0;3.3075507825507837;4.0;16.0;2.686151639262758;5.0;19.0;2.176653521057545;7.0;21.0;2.0143519337559583;7.0;21.0;2.880530580530581;6.0;16.0;1.4163024058430789;13.0;27.0;2.761551357139592;7.0;13.0;1.8513837469719825;14.0;22.0;2.0230402623355914;15.0;19.0;1.5650417249252893;19.0;19.0;1.7119560994560994;10.0;10.0;2.135288730876966;14.0;14.0;2.2828754578754578;11.0;9.0;2.074990287490288;17.0;11.0;1.7640002827073764;20.0;12.0;2.015566711634486;16.0;8.0;1.2827920453122583;21.0;4.0;2.130301567197852;15.0;2.0;1.9003753499109532;17.0;2.0
